Img_path,label
./dataset/Fruits Classification/train/Apple/Apple (985).jpeg,0
./dataset/Fruits Classification/train/Apple/Apple (1942).jpeg,0
./dataset/Fruits Classification/train/Apple/Apple (597).jpeg,0
./dataset/Fruits Classification/train/Apple/Apple (1430).jpeg,0
./dataset/Fruits Classification/train/Apple/Apple (1309).jpeg,0
./dataset/Fruits Classification/train/Apple/Apple (1892).jpeg,0
./dataset/Fruits Classification/train/Apple/Apple (862).jpeg,0
./dataset/Fruits Classification/train/Apple/Apple (966).jpeg,0
./dataset/Fruits Classification/train/Apple/Apple (1433).jpeg,0
./dataset/Fruits Classification/train/Apple/Apple (180).jpeg,0
./dataset/Fruits Classification/train/Apple/Apple (295).jpeg,0
./dataset/Fruits Classification/train/Apple/Apple (1042).jpeg,0
./dataset/Fruits Classification/train/Apple/Apple (1389).jpeg,0
./dataset/Fruits Classification/train/Apple/Apple (963).jpeg,0
./dataset/Fruits Classification/train/Apple/Apple (1864).jpeg,0
./dataset/Fruits Classification/train/Apple/Apple (179).jpeg,0
./dataset/Fruits Classification/train/Apple/Apple (1124).jpeg,0
./dataset/Fruits Classification/train/Apple/Apple (570).jpeg,0
./dataset/Fruits Classification/train/Apple/Apple (853).jpeg,0
./dataset/Fruits Classification/train/Apple/Apple (1632).jpeg,0
./dataset/Fruits Classification/train/Apple/Apple (1220).jpeg,0
./dataset/Fruits Classification/train/Apple/Apple (1906).jpeg,0
./dataset/Fruits Classification/train/Apple/Apple (230).jpeg,0
./dataset/Fruits Classification/train/Apple/Apple (1487).jpeg,0
./dataset/Fruits Classification/train/Apple/Apple (1522).jpeg,0
./dataset/Fruits Classification/train/Apple/Apple (121).jpeg,0
./dataset/Fruits Classification/train/Apple/Apple (181).jpeg,0
./dataset/Fruits Classification/train/Apple/Apple (569).jpeg,0
./dataset/Fruits Classification/train/Apple/Apple (1698).jpeg,0
./dataset/Fruits Classification/train/Apple/Apple (362).jpeg,0
./dataset/Fruits Classification/train/Apple/Apple (1923).jpeg,0
./dataset/Fruits Classification/train/Apple/Apple (1477).jpeg,0
./dataset/Fruits Classification/train/Apple/Apple (30).jpeg,0
./dataset/Fruits Classification/train/Apple/Apple (1494).jpeg,0
./dataset/Fruits Classification/train/Apple/Apple (1438).jpeg,0
./dataset/Fruits Classification/train/Apple/Apple (316).jpeg,0
./dataset/Fruits Classification/train/Apple/Apple (1684).jpeg,0
./dataset/Fruits Classification/train/Apple/Apple (688).jpeg,0
./dataset/Fruits Classification/train/Apple/Apple (232).jpeg,0
./dataset/Fruits Classification/train/Apple/Apple (73).jpeg,0
./dataset/Fruits Classification/train/Apple/Apple (1690).jpeg,0
./dataset/Fruits Classification/train/Apple/Apple (1050).jpeg,0
./dataset/Fruits Classification/train/Apple/Apple (279).jpeg,0
./dataset/Fruits Classification/train/Apple/Apple (353).jpeg,0
./dataset/Fruits Classification/train/Apple/Apple (710).jpeg,0
./dataset/Fruits Classification/train/Apple/Apple (1074).jpeg,0
./dataset/Fruits Classification/train/Apple/Apple (633).jpeg,0
./dataset/Fruits Classification/train/Apple/Apple (1274).jpeg,0
./dataset/Fruits Classification/train/Apple/Apple (974).jpeg,0
./dataset/Fruits Classification/train/Apple/Apple (718).jpeg,0
./dataset/Fruits Classification/train/Apple/Apple (875).jpeg,0
./dataset/Fruits Classification/train/Apple/Apple (389).jpeg,0
./dataset/Fruits Classification/train/Apple/Apple (212).jpeg,0
./dataset/Fruits Classification/train/Apple/Apple (1603).jpeg,0
./dataset/Fruits Classification/train/Apple/Apple (491).jpeg,0
./dataset/Fruits Classification/train/Apple/Apple (1426).jpeg,0
./dataset/Fruits Classification/train/Apple/Apple (1052).jpeg,0
./dataset/Fruits Classification/train/Apple/Apple (1190).jpeg,0
./dataset/Fruits Classification/train/Apple/Apple (222).jpeg,0
./dataset/Fruits Classification/train/Apple/Apple (396).jpeg,0
./dataset/Fruits Classification/train/Apple/Apple (662).jpeg,0
./dataset/Fruits Classification/train/Apple/Apple (6).jpeg,0
./dataset/Fruits Classification/train/Apple/Apple (796).jpeg,0
./dataset/Fruits Classification/train/Apple/Apple (1956).jpeg,0
./dataset/Fruits Classification/train/Apple/Apple (410).jpeg,0
./dataset/Fruits Classification/train/Apple/Apple (23).jpeg,0
./dataset/Fruits Classification/train/Apple/Apple (255).jpeg,0
./dataset/Fruits Classification/train/Apple/Apple (1842).jpeg,0
./dataset/Fruits Classification/train/Apple/Apple (1175).jpeg,0
./dataset/Fruits Classification/train/Apple/Apple (1484).jpeg,0
./dataset/Fruits Classification/train/Apple/Apple (74).jpeg,0
./dataset/Fruits Classification/train/Apple/Apple (434).jpeg,0
./dataset/Fruits Classification/train/Apple/Apple (791).jpeg,0
./dataset/Fruits Classification/train/Apple/Apple (265).jpeg,0
./dataset/Fruits Classification/train/Apple/Apple (1425).jpeg,0
./dataset/Fruits Classification/train/Apple/Apple (937).jpeg,0
./dataset/Fruits Classification/train/Apple/Apple (715).jpeg,0
./dataset/Fruits Classification/train/Apple/Apple (98).jpeg,0
./dataset/Fruits Classification/train/Apple/Apple (411).jpeg,0
./dataset/Fruits Classification/train/Apple/Apple (676).jpeg,0
./dataset/Fruits Classification/train/Apple/Apple (827).jpeg,0
./dataset/Fruits Classification/train/Apple/Apple (1284).jpeg,0
./dataset/Fruits Classification/train/Apple/Apple (1583).jpeg,0
./dataset/Fruits Classification/train/Apple/Apple (1973).jpeg,0
./dataset/Fruits Classification/train/Apple/Apple (1709).jpeg,0
./dataset/Fruits Classification/train/Apple/Apple (306).jpeg,0
./dataset/Fruits Classification/train/Apple/Apple (1722).jpeg,0
./dataset/Fruits Classification/train/Apple/Apple (1258).jpeg,0
./dataset/Fruits Classification/train/Apple/Apple (1523).jpeg,0
./dataset/Fruits Classification/train/Apple/Apple (387).jpeg,0
./dataset/Fruits Classification/train/Apple/Apple (1401).jpeg,0
./dataset/Fruits Classification/train/Apple/Apple (1029).jpeg,0
./dataset/Fruits Classification/train/Apple/Apple (844).jpeg,0
./dataset/Fruits Classification/train/Apple/Apple (840).jpeg,0
./dataset/Fruits Classification/train/Apple/Apple (15).jpeg,0
./dataset/Fruits Classification/train/Apple/Apple (858).jpeg,0
./dataset/Fruits Classification/train/Apple/Apple (1019).jpeg,0
./dataset/Fruits Classification/train/Apple/Apple (1548).jpeg,0
./dataset/Fruits Classification/train/Apple/Apple (1290).jpeg,0
./dataset/Fruits Classification/train/Apple/Apple (554).jpeg,0
./dataset/Fruits Classification/train/Apple/Apple (169).jpeg,0
./dataset/Fruits Classification/train/Apple/Apple (1905).jpeg,0
./dataset/Fruits Classification/train/Apple/Apple (831).jpeg,0
./dataset/Fruits Classification/train/Apple/Apple (1662).jpeg,0
./dataset/Fruits Classification/train/Apple/Apple (1405).jpeg,0
./dataset/Fruits Classification/train/Apple/Apple (1390).jpeg,0
./dataset/Fruits Classification/train/Apple/Apple (301).jpeg,0
./dataset/Fruits Classification/train/Apple/Apple (1482).jpeg,0
./dataset/Fruits Classification/train/Apple/Apple (1844).jpeg,0
./dataset/Fruits Classification/train/Apple/Apple (538).jpeg,0
./dataset/Fruits Classification/train/Apple/Apple (1863).jpeg,0
./dataset/Fruits Classification/train/Apple/Apple (154).jpeg,0
./dataset/Fruits Classification/train/Apple/Apple (1428).jpeg,0
./dataset/Fruits Classification/train/Apple/Apple (1403).jpeg,0
./dataset/Fruits Classification/train/Apple/Apple (1570).jpeg,0
./dataset/Fruits Classification/train/Apple/Apple (215).jpeg,0
./dataset/Fruits Classification/train/Apple/Apple (234).jpeg,0
./dataset/Fruits Classification/train/Apple/Apple (1434).jpeg,0
./dataset/Fruits Classification/train/Apple/Apple (1830).jpeg,0
./dataset/Fruits Classification/train/Apple/Apple (519).jpeg,0
./dataset/Fruits Classification/train/Apple/Apple (1577).jpeg,0
./dataset/Fruits Classification/train/Apple/Apple (408).jpeg,0
./dataset/Fruits Classification/train/Apple/Apple (1317).jpeg,0
./dataset/Fruits Classification/train/Apple/Apple (1889).jpeg,0
./dataset/Fruits Classification/train/Apple/Apple (1711).jpeg,0
./dataset/Fruits Classification/train/Apple/Apple (40).jpeg,0
./dataset/Fruits Classification/train/Apple/Apple (1839).jpeg,0
./dataset/Fruits Classification/train/Apple/Apple (5).jpeg,0
./dataset/Fruits Classification/train/Apple/Apple (1646).jpeg,0
./dataset/Fruits Classification/train/Apple/Apple (1178).jpeg,0
./dataset/Fruits Classification/train/Apple/Apple (1106).jpeg,0
./dataset/Fruits Classification/train/Apple/Apple (1638).jpeg,0
./dataset/Fruits Classification/train/Apple/Apple (217).jpeg,0
./dataset/Fruits Classification/train/Apple/Apple (901).jpeg,0
./dataset/Fruits Classification/train/Apple/Apple (487).jpeg,0
./dataset/Fruits Classification/train/Apple/Apple (1353).jpeg,0
./dataset/Fruits Classification/train/Apple/Apple (916).jpeg,0
./dataset/Fruits Classification/train/Apple/Apple (345).jpeg,0
./dataset/Fruits Classification/train/Apple/Apple (1953).jpeg,0
./dataset/Fruits Classification/train/Apple/Apple (1667).jpeg,0
./dataset/Fruits Classification/train/Apple/Apple (1069).jpeg,0
./dataset/Fruits Classification/train/Apple/Apple (337).jpeg,0
./dataset/Fruits Classification/train/Apple/Apple (1682).jpeg,0
./dataset/Fruits Classification/train/Apple/Apple (1132).jpeg,0
./dataset/Fruits Classification/train/Apple/Apple (492).jpeg,0
./dataset/Fruits Classification/train/Apple/Apple (1365).jpeg,0
./dataset/Fruits Classification/train/Apple/Apple (1723).jpeg,0
./dataset/Fruits Classification/train/Apple/Apple (1936).jpeg,0
./dataset/Fruits Classification/train/Apple/Apple (1169).jpeg,0
./dataset/Fruits Classification/train/Apple/Apple (903).jpeg,0
./dataset/Fruits Classification/train/Apple/Apple (1410).jpeg,0
./dataset/Fruits Classification/train/Apple/Apple (1031).jpeg,0
./dataset/Fruits Classification/train/Apple/Apple (1146).jpeg,0
./dataset/Fruits Classification/train/Apple/Apple (1488).jpeg,0
./dataset/Fruits Classification/train/Apple/Apple (871).jpeg,0
./dataset/Fruits Classification/train/Apple/Apple (78).jpeg,0
./dataset/Fruits Classification/train/Apple/Apple (64).jpeg,0
./dataset/Fruits Classification/train/Apple/Apple (67).jpeg,0
./dataset/Fruits Classification/train/Apple/Apple (1969).jpeg,0
./dataset/Fruits Classification/train/Apple/Apple (746).jpeg,0
./dataset/Fruits Classification/train/Apple/Apple (172).jpeg,0
./dataset/Fruits Classification/train/Apple/Apple (1417).jpeg,0
./dataset/Fruits Classification/train/Apple/Apple (798).jpeg,0
./dataset/Fruits Classification/train/Apple/Apple (1080).jpeg,0
./dataset/Fruits Classification/train/Apple/Apple (25).jpeg,0
./dataset/Fruits Classification/train/Apple/Apple (868).jpeg,0
./dataset/Fruits Classification/train/Apple/Apple (1801).jpeg,0
./dataset/Fruits Classification/train/Apple/Apple (761).jpeg,0
./dataset/Fruits Classification/train/Apple/Apple (1897).jpeg,0
./dataset/Fruits Classification/train/Apple/Apple (457).jpeg,0
./dataset/Fruits Classification/train/Apple/Apple (1121).jpeg,0
./dataset/Fruits Classification/train/Apple/Apple (1935).jpeg,0
./dataset/Fruits Classification/train/Apple/Apple (726).jpeg,0
./dataset/Fruits Classification/train/Apple/Apple (1030).jpeg,0
./dataset/Fruits Classification/train/Apple/Apple (1063).jpeg,0
./dataset/Fruits Classification/train/Apple/Apple (1778).jpeg,0
./dataset/Fruits Classification/train/Apple/Apple (1057).jpeg,0
./dataset/Fruits Classification/train/Apple/Apple (992).jpeg,0
./dataset/Fruits Classification/train/Apple/Apple (305).jpeg,0
./dataset/Fruits Classification/train/Apple/Apple (660).jpeg,0
./dataset/Fruits Classification/train/Apple/Apple (485).jpeg,0
./dataset/Fruits Classification/train/Apple/Apple (1521).jpeg,0
./dataset/Fruits Classification/train/Apple/Apple (63).jpeg,0
./dataset/Fruits Classification/train/Apple/Apple (897).jpeg,0
./dataset/Fruits Classification/train/Apple/Apple (1511).jpeg,0
./dataset/Fruits Classification/train/Apple/Apple (9).jpeg,0
./dataset/Fruits Classification/train/Apple/Apple (1829).jpeg,0
./dataset/Fruits Classification/train/Apple/Apple (1831).jpeg,0
./dataset/Fruits Classification/train/Apple/Apple (435).jpeg,0
./dataset/Fruits Classification/train/Apple/Apple (1941).jpeg,0
./dataset/Fruits Classification/train/Apple/Apple (521).jpeg,0
./dataset/Fruits Classification/train/Apple/Apple (733).jpeg,0
./dataset/Fruits Classification/train/Apple/Apple (1026).jpeg,0
./dataset/Fruits Classification/train/Apple/Apple (1204).jpeg,0
./dataset/Fruits Classification/train/Apple/Apple (589).jpeg,0
./dataset/Fruits Classification/train/Apple/Apple (1200).jpeg,0
./dataset/Fruits Classification/train/Apple/Apple (1119).jpeg,0
./dataset/Fruits Classification/train/Apple/Apple (1499).jpeg,0
./dataset/Fruits Classification/train/Apple/Apple (1660).jpeg,0
./dataset/Fruits Classification/train/Apple/Apple (631).jpeg,0
./dataset/Fruits Classification/train/Apple/Apple (577).jpeg,0
./dataset/Fruits Classification/train/Apple/Apple (1817).jpeg,0
./dataset/Fruits Classification/train/Apple/Apple (444).jpeg,0
./dataset/Fruits Classification/train/Apple/Apple (700).jpeg,0
./dataset/Fruits Classification/train/Apple/Apple (1344).jpeg,0
./dataset/Fruits Classification/train/Apple/Apple (504).jpeg,0
./dataset/Fruits Classification/train/Apple/Apple (1115).jpeg,0
./dataset/Fruits Classification/train/Apple/Apple (350).jpeg,0
./dataset/Fruits Classification/train/Apple/Apple (1054).jpeg,0
./dataset/Fruits Classification/train/Apple/Apple (944).jpeg,0
./dataset/Fruits Classification/train/Apple/Apple (947).jpeg,0
./dataset/Fruits Classification/train/Apple/Apple (701).jpeg,0
./dataset/Fruits Classification/train/Apple/Apple (1811).jpeg,0
./dataset/Fruits Classification/train/Apple/Apple (1236).jpeg,0
./dataset/Fruits Classification/train/Apple/Apple (1718).jpeg,0
./dataset/Fruits Classification/train/Apple/Apple (1387).jpeg,0
./dataset/Fruits Classification/train/Apple/Apple (1918).jpeg,0
./dataset/Fruits Classification/train/Apple/Apple (926).jpeg,0
./dataset/Fruits Classification/train/Apple/Apple (274).jpeg,0
./dataset/Fruits Classification/train/Apple/Apple (346).jpeg,0
./dataset/Fruits Classification/train/Apple/Apple (1244).jpeg,0
./dataset/Fruits Classification/train/Apple/Apple (447).jpeg,0
./dataset/Fruits Classification/train/Apple/Apple (1226).jpeg,0
./dataset/Fruits Classification/train/Apple/Apple (595).jpeg,0
./dataset/Fruits Classification/train/Apple/Apple (1044).jpeg,0
./dataset/Fruits Classification/train/Apple/Apple (1674).jpeg,0
./dataset/Fruits Classification/train/Apple/Apple (1734).jpeg,0
./dataset/Fruits Classification/train/Apple/Apple (711).jpeg,0
./dataset/Fruits Classification/train/Apple/Apple (717).jpeg,0
./dataset/Fruits Classification/train/Apple/Apple (1777).jpeg,0
./dataset/Fruits Classification/train/Apple/Apple (1545).jpeg,0
./dataset/Fruits Classification/train/Apple/Apple (46).jpeg,0
./dataset/Fruits Classification/train/Apple/Apple (1799).jpeg,0
./dataset/Fruits Classification/train/Apple/Apple (1414).jpeg,0
./dataset/Fruits Classification/train/Apple/Apple (1087).jpeg,0
./dataset/Fruits Classification/train/Apple/Apple (436).jpeg,0
./dataset/Fruits Classification/train/Apple/Apple (60).jpeg,0
./dataset/Fruits Classification/train/Apple/Apple (723).jpeg,0
./dataset/Fruits Classification/train/Apple/Apple (297).jpeg,0
./dataset/Fruits Classification/train/Apple/Apple (407).jpeg,0
./dataset/Fruits Classification/train/Apple/Apple (1978).jpeg,0
./dataset/Fruits Classification/train/Apple/Apple (472).jpeg,0
./dataset/Fruits Classification/train/Apple/Apple (839).jpeg,0
./dataset/Fruits Classification/train/Apple/Apple (1559).jpeg,0
./dataset/Fruits Classification/train/Apple/Apple (1896).jpeg,0
./dataset/Fruits Classification/train/Apple/Apple (1025).jpeg,0
./dataset/Fruits Classification/train/Apple/Apple (1189).jpeg,0
./dataset/Fruits Classification/train/Apple/Apple (1113).jpeg,0
./dataset/Fruits Classification/train/Apple/Apple (1921).jpeg,0
./dataset/Fruits Classification/train/Apple/Apple (388).jpeg,0
./dataset/Fruits Classification/train/Apple/Apple (314).jpeg,0
./dataset/Fruits Classification/train/Apple/Apple (298).jpeg,0
./dataset/Fruits Classification/train/Apple/Apple (1534).jpeg,0
./dataset/Fruits Classification/train/Apple/Apple (133).jpeg,0
./dataset/Fruits Classification/train/Apple/Apple (1183).jpeg,0
./dataset/Fruits Classification/train/Apple/Apple (1966).jpeg,0
./dataset/Fruits Classification/train/Apple/Apple (1130).jpeg,0
./dataset/Fruits Classification/train/Apple/Apple (1926).jpeg,0
./dataset/Fruits Classification/train/Apple/Apple (87).jpeg,0
./dataset/Fruits Classification/train/Apple/Apple (954).jpeg,0
./dataset/Fruits Classification/train/Apple/Apple (1691).jpeg,0
./dataset/Fruits Classification/train/Apple/Apple (1277).jpeg,0
./dataset/Fruits Classification/train/Apple/Apple (1379).jpeg,0
./dataset/Fruits Classification/train/Apple/Apple (1359).jpeg,0
./dataset/Fruits Classification/train/Apple/Apple (1770).jpeg,0
./dataset/Fruits Classification/train/Apple/Apple (694).jpeg,0
./dataset/Fruits Classification/train/Apple/Apple (663).jpeg,0
./dataset/Fruits Classification/train/Apple/Apple (426).jpeg,0
./dataset/Fruits Classification/train/Apple/Apple (811).jpeg,0
./dataset/Fruits Classification/train/Apple/Apple (369).jpeg,0
./dataset/Fruits Classification/train/Apple/Apple (1601).jpeg,0
./dataset/Fruits Classification/train/Apple/Apple (1378).jpeg,0
./dataset/Fruits Classification/train/Apple/Apple (1245).jpeg,0
./dataset/Fruits Classification/train/Apple/Apple (431).jpeg,0
./dataset/Fruits Classification/train/Apple/Apple (151).jpeg,0
./dataset/Fruits Classification/train/Apple/Apple (240).jpeg,0
./dataset/Fruits Classification/train/Apple/Apple (1670).jpeg,0
./dataset/Fruits Classification/train/Apple/Apple (624).jpeg,0
./dataset/Fruits Classification/train/Apple/Apple (1536).jpeg,0
./dataset/Fruits Classification/train/Apple/Apple (1040).jpeg,0
./dataset/Fruits Classification/train/Apple/Apple (828).jpeg,0
./dataset/Fruits Classification/train/Apple/Apple (216).jpeg,0
./dataset/Fruits Classification/train/Apple/Apple (1609).jpeg,0
./dataset/Fruits Classification/train/Apple/Apple (1181).jpeg,0
